,Age,YearsAtCompany,WorkHoursPerWeek,RemoteWork,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk,Gender_Female,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Country_Australia,Country_Brazil,Country_Canada,Country_Germany,Country_India,Country_UK,Country_USA,Department_Engineering,Department_HR,Department_IT,Department_Marketing,Department_Sales,Department_Support,JobRole_Customer Support,JobRole_Data Scientist,JobRole_HR Specialist,JobRole_IT Admin,JobRole_Marketing Manager,JobRole_Project Manager,JobRole_Sales Associate,JobRole_Software Engineer
10,0.39714142440193995,0.6719121267250151,-0.6363981787217908,3,0.706930462195853,-1.8142529877497733,-1.8436691035597523,-0.4006232712885612,-0.643513290057829,-1.7378756839623886,0.5097642979058751,1,-1.5399310915830957,1,-0.4694436684031185,4,0.19558313787171994,1.2066666999605145,0.6646026919455875,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,-1.5544679421257304,-1.8736354251699252,-1.2454845892161428,2,0.1880470523870346,-1.2781109300004707,1.5649101133594485,0.34745191415646404,0.05376754736956568,-1.4210336812726347,0.8789678277850601,2,0.5581622752183065,2,1.1658926786053592,4,-0.5953690448565938,-0.07497151445073501,-0.45458527531464493,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.21844826674302145,-1.174736452388883,0.30942762652554406,2,0.08987148379542888,1.2010708058935693,0.030350317754739363,0.71741281176938,1.1473822497336557,1.568657815326979,0.4590246622092928,1,-1.110704947829729,1,-0.1133046117128521,4,0.8956535429534691,0.6530846022270199,1.1186869538774316,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13,-1.6526287709411382,-1.8736354251699252,0.6562505062358724,3,-1.2147775642731267,1.579594543362815,1.4400492315651285,-1.5319280927723664,1.551443746001394,1.6280424014971837,1.254004675546392,1,1.1672491686956752,2,0.22519127985291715,3,1.055218955793635,-1.716204224569178,-1.2595626590091744,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,0.39714142440193995,0.061082672869972356,1.225933101075235,1,-0.39459766011777614,-1.1770066275689188,0.21725165008309186,0.2372380676002123,-1.7141314500616995,0.8659106402091878,-1.981170892258301,1,1.3885376845373827,2,-0.4694436684031185,1,-1.575029346582168,-0.07497151445073501,1.3759470960824587,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,0.9262540340932999,1.1037841167228146,-0.04149693031090892,3,0.6282995991059507,0.20623924301465624,0.40407476507436807,-0.7446410093209529,-0.5031047571337066,-0.8130995180088904,0.9743853938507331,1,-0.25484471746481363,2,-1.7350362287863532,4,-1.0402924303514756,1.56003474642236,-0.6736423475269319,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,1.6173369075148623,0.5233935710113548,0.5410802305981347,3,1.4136375700838835,1.5471702429881042,0.7464170916217953,0.43841298977509724,0.5352975386554258,1.4791049477777496,-0.8619427337920982,1,1.1170624826825526,1,0.5496863057045421,2,1.317937997331487,-1.5108634495454631,-1.24194615460045,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,-1.6526287709411382,0.061082672869972356,-0.8782089716815781,2,1.0847387834179194,-1.1815596656324334,-0.5770615538946328,0.535789329182333,0.05376754736956568,-1.0077669936293194,-1.2965347135189897,1,-0.8118714634783473,1,0.5496863057045421,4,-0.20671109844298458,0.330464077927338,1.2178339672984968,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.1286326869232289,-0.09962436633025115,0.19292373698708756,2,-0.6611333933917534,-1.059968523428701,0.7042423625291718,1.3572960729216874,1.4843097845848992,0.8028676418353314,0.06483397648386538,1,-1.2526685324194249,1,0.22519127985291715,4,0.004629482346639007,0.6530846022270199,-0.9021987469077521,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,1.1872145625625208,0.9619341004663379,-0.39685052882019267,1,-0.1722577115400355,1.4296909754375104,0.14295534509259036,-0.2631379629241116,-1.7141314500616995,-1.377939902030184,-2.0595125780599854,1,-0.5643566975020088,1,-0.4694436684031185,2,-1.139063972902837,1.2663504006759898,1.171876218964664,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.6954601935133078,-1.174736452388883,0.6562505062358724,2,-1.5348904652847526,0.7566418075687568,0.6193799643349405,0.17424797642924192,-0.2237462622806657,0.5470904743996509,0.7579870402271478,1,-0.46636266811476634,1,1.460731039243062,3,1.6160208187650706,-1.5108634495454631,-0.6900701811712193,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.21844826674302145,0.6719121267250151,1.674795929881613,1,-1.4529441308677808,-1.1998115132143639,1.1289939687427213,-0.7778414138537656,0.5352975386554258,0.8973042245800058,-2.0595125780599854,2,-0.26664857472171877,1,0.8626583549488342,5,1.409514186429069,0.330464077927338,1.4561971034394847,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.486034784206953,0.8180304780693787,1.674795929881613,1,-0.04789582187139967,-0.28303450627992127,-1.0983374035479063,-0.707471234467567,-0.9967969486580751,1.206824721247139,-0.7625015866093353,2,-0.35381530874006806,1,0.8626583549488342,2,-1.8692114971885474,1.3257071103409601,-0.9825845310973704,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.6629518359669658,1.5183436604444585,1.3386982247407524,1,0.15795328440777825,-1.60968835276393,0.4294354046630135,-1.670697442780106,0.7401653011450401,0.8028676418353314,-1.0706322088985354,2,-0.21954883690239163,2,-1.7350362287863532,5,0.2545747187625992,-0.0057988615022263905,-1.575616934959596,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,0.7509892595493187,0.3722592734652203,-0.39685052882019267,1,-0.7961493487651102,-0.1462004828433169,-1.652059686349136,-0.7115919016622045,-1.4973039381679638,1.3889629716216068,1.0451943988806773,2,0.7689796225222443,2,1.1658926786053592,1,1.258653618168707,0.9644685181581736,1.4666371805132687,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,-0.32548862134069967,-0.26431159419049516,1.225933101075235,2,0.5345835763743846,0.9812341076607003,-1.435451536898481,-1.5936366909133506,-0.1541993201224439,0.11749601192950306,0.5097642979058751,2,-0.8290216085125117,1,0.8626583549488342,1,-0.1562171816229212,-0.21550506648130016,-1.1893543667686781,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.41739108799109187,0.061082672869972356,-1.744590216382807,3,0.7282720688167941,0.2690790045599404,0.6264784171242088,1.517389579217859,0.6036833343384865,0.6437073432325533,0.06483397648386538,1,-1.7896592199741537,1,-1.2626809629162508,4,-0.13302816606246418,0.5255009587827022,1.4909731590815565,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,-1.5544679421257304,0.061082672869972356,1.225933101075235,3,-0.665312446069124,0.5732201368686195,-1.569037313824181,0.4601281797648103,-0.8550843385937777,-0.4051343708453205,1.524764231574691,2,0.053174156384129895,2,1.1658926786053592,4,-0.33649333138488086,1.2066666999605145,1.1115818450286326,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1.531771043419436,-0.7887340559609772,1.225933101075235,2,0.9044661933907505,-0.5237469208261535,0.3713707353869216,-1.1409388507992773,-1.4973039381679638,-1.8843842230614347,0.7823409792242803,2,-0.09156562907107577,1,-0.4694436684031185,3,-1.7425951909229982,-1.5108634495454631,-1.5248931324510782,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,-1.1676257719002698,-1.8736354251699252,-1.3692067423926304,2,-1.0261152583300004,-1.163371090495722,-0.9585729469438607,-1.3694336487478673,1.551443746001394,0.8973042245800058,-0.8619427337920982,2,-1.5996789483362577,2,1.460731039243062,5,1.011338078638063,-0.43242638255591703,-0.1540159121967714,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,0.1286326869232289,-0.7887340559609772,-0.8782089716815781,1,0.2068051539713179,-1.8090061134833684,-0.6384908671354418,-0.4045847640001389,1.4170932803451644,1.2373584917525582,1.457838119641101,2,-1.2806157244533738,2,0.22519127985291715,1,-0.06388840472490749,0.9030000784203287,-1.5617402178251218,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,-0.9773576182156317,0.3722592734652203,-1.744590216382807,2,1.046845835029812,1.1136789804387843,-1.3191629243782077,-0.6296095815277741,1.4170932803451644,-1.168735611865314,1.4129452824787476,1,0.12081078079279832,1,-1.2626809629162508,1,0.18817942153571648,0.7161970899750537,-0.5675539893169781,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-0.14279328813678482,-0.9769874007170688,1.3386982247407524,3,0.18053297493595258,0.5375386316179339,-0.8473039668730812,-0.7363646802920767,1.6184961067174009,-1.7858274998557542,0.5097642979058751,1,-0.8721176302124546,1,1.460731039243062,4,-0.7923152103202978,0.9030000784203287,-0.4907570208796628,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,-1.4569130273014492,0.6719121267250151,-0.04149693031090892,2,1.363368455000095,-0.8932165205401636,1.0848549711625748,-0.06280108351475411,-1.139064534359384,-1.2098103484513234,-0.8957583280602041,2,1.280119953189981,2,-0.4694436684031185,4,0.9944097729275024,-0.5817478675408257,0.3762606499020219,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,0.486034784206953,1.1037841167228146,0.30942762652554406,2,-1.6431038339160555,-0.19283664388977748,0.5123062533134957,1.3640046460441977,-1.2104129790659437,1.3285305381455628,0.7823409792242803,2,-1.1152237314074656,2,-1.2626809629162508,3,1.0214813851171172,0.7161970899750537,1.5879831317911355,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,-0.5096787870658057,1.381871299201235,-1.744590216382807,1,0.3518268421607126,1.0527570943550593,1.4730278856914087,0.27410793881710743,-1.641690918646297,-0.6618248889475444,-2.0595125780599854,2,-1.7843998570819608,1,1.1658926786053592,4,0.2619192722045518,-0.0057988615022263905,-1.1719076859593418,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,-0.9773576182156317,0.5233935710113548,-0.5163497522775451,1,0.2665746635277292,0.2173620088704281,-1.666873132170167,0.11833453315489793,1.3497932703481765,-0.9290942439772755,1.254004675546392,2,-0.09156562907107577,2,1.1658926786053592,4,1.3540066825596448,0.7788776311575621,-0.5716126443530412,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.5746359147447927,0.6719121267250151,0.8853294742766706,1,0.5887566235105508,-0.622426209821388,0.9960637266387399,1.0380370781801602,0.8762694520192027,-1.8843842230614347,-1.981170892258301,1,1.5990021702925037,1,-0.1133046117128521,3,-1.3567185989049764,-1.5108634495454631,0.3313534997164058,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,-1.6526287709411382,-0.9769874007170688,-1.6187339312920688,1,1.1362084379472137,-0.7479021486744147,0.7042423625291718,-1.8541734919117736,0.4668134676241428,-0.6618248889475444,1.2768887995531513,1,0.5261164248039957,1,-0.8490412135805454,4,1.0011845242786706,-1.144790659022988,-1.1675524436405729,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.038493260783450674,-1.174736452388883,-1.744590216382807,3,0.7990992175065099,-0.9366331335158643,-0.800803115704843,-1.0450100870137635,1.4170932803451644,0.7712157067237411,0.9743853938507331,1,-0.421925918197022,1,-0.8490412135805454,4,0.28025248826751403,-1.6109770223073605,0.7448784526797737,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,0.7509892595493187,-1.6136842362707164,-0.39685052882019267,2,1.0018982897718156,1.1204266406041117,0.7989012612253609,0.03574251548992167,0.26075800166500207,1.5090203435083724,0.25197647036074766,2,-1.800200338668585,1,-1.7350362287863532,4,-0.8867542610602315,0.5895247171849768,-0.30324672425782684,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,-1.1676257719002698,-0.6080272203392542,0.07595291318449174,2,-0.7030382285806523,0.36067535903724457,0.7604381131141972,0.7209450905192277,-1.3535530861851872,-0.6245597011427079,-0.21403670568179747,1,0.03428313858715431,2,0.8626583549488342,5,-1.2862007618876932,0.1977616410244374,1.5083353762353884,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,-1.0722462793563712,-0.09962436633025115,0.7709970325984042,1,-0.33841952221983607,0.7671189360566544,-0.08755048583366738,-0.002036509048586511,-1.139064534359384,-0.8901705535111069,0.8308098931032175,2,-0.9812954182899581,1,-0.8490412135805454,1,-0.6201681659703208,-0.1448605558924509,0.4767542525314457,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,1.3599606268027415,0.8180304780693787,0.7709970325984042,3,0.4801145990752387,1.2311588176938464,0.6724999820669304,-1.1806173705423704,-1.2819082012519791,1.2982105063254417,1.1386488457883914,1,0.572368337279611,1,-0.4694436684031185,2,1.2123136231898788,-0.9760930392519488,-0.44656465654009647,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.5096787870658057,-0.09962436633025115,-0.6363981787217908,3,0.23673835975040594,1.6054700275839848,-0.13748304861202268,1.4142122704282731,-0.71390701654546,1.1762178821818752,1.3678262922296787,1,0.3641219514037286,2,-1.2626809629162508,1,1.004570183777233,-1.5108634495454631,0.77396097164255,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.23395970168245578,1.1037841167228146,0.30942762652554406,2,1.5235088061025182,-0.8115859376659389,-0.5242451746532065,-0.5525391189416963,-0.4330857768300716,-0.5506472277598199,-1.1810176873994884,2,-0.7522318857180601,2,0.8626583549488342,5,0.5612990880690344,-1.0594926509702118,1.1577094121941693,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,1.4459804434460244,0.9619341004663379,-0.04149693031090892,1,-1.1017397107297775,-1.0822806233689897,-0.060785702579879156,0.9794300010519935,1.0120053857897764,-1.598456213101773,-0.8619427337920982,1,-1.5597532423724183,2,-0.8490412135805454,2,-1.4669600162223555,-1.716204224569178,1.0332171009457256,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-1.4569130273014492,1.5183436604444585,0.19292373698708756,2,-0.4715099123970622,-0.04228352961114972,1.3105836764528567,1.2967661362175522,-1.067860085409152,1.5983813610974333,0.35634821798285626,1,0.9103761148649738,1,-1.2626809629162508,1,1.500330805918362,-0.6580233757539424,-0.8184012852553038,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,-1.6526287709411382,0.3722592734652203,1.674795929881613,2,0.300026426933528,-1.705549676437681,-0.34822079049749594,-0.48822339301750783,0.7401653011450401,0.6437073432325533,-0.509833038858431,2,0.3713860916271331,2,-1.7350362287863532,3,-0.6036247328715669,1.3847456722893141,-0.2559015495030919,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,-1.263515700157003,-1.8736354251699252,-0.6363981787217908,3,1.2418572305180569,1.0255677584971066,-0.2812777709144991,1.1578391594519382,-0.015444105824513119,1.4190770447811356,-1.1810176873994884,1,1.173922388649034,2,1.460731039243062,5,0.4363068959241136,0.8411407408937859,-0.1306349880053244,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,-1.4569130273014492,-1.8736354251699252,-1.4936149314782534,3,1.427007669095767,1.3010462196398185,0.414951679403349,0.7385902537470798,1.68546778869977,-0.5139881102296889,1.457838119641101,1,-0.7734637233767945,1,-1.2626809629162508,3,1.0518502549064885,1.0255582132532608,-0.35477447910763155,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,0.8387546083177506,0.6719121267250151,1.225933101075235,2,-0.5286954165276033,0.6935430581640859,0.8754186395632694,1.3371500840018355,0.9441828641266786,0.5470904743996509,0.19911387332752156,2,0.5900946118492794,2,-1.2626809629162508,3,-1.2815361663745597,-0.5065741702032266,-0.6367850894686594,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
